student_id,name,category,city,marks,attendance_status,attempt_number,exam_date
40689,Rahul_40689,OBC,Pune,0,Absent,2,13-01-2026
40690,Priya_40690,General,Lucknow,0,Absent,1,14-01-2026
40691,Priya_40691,General,Hyderabad,0,Absent,3,13-01-2026
40692,Vikas_40692,OBC,Delhi,62,Present,1,14-01-2026
40693,Nitin_40693,General,Chennai,83,Present,3,17-01-2026
40694,Rakesh_40694,SC,Kolkata,0,Absent,2,24-02-2026
40695,Isha_40695,SC,Bhopal,0,Absent,1,14-02-2026
40696,Tarun_40696,General,Delhi,0,Absent,2,18-02-2026
40697,Kiran_40697,SC,Hyderabad,0,Absent,1,23-01-2026
40698,Sahil_40698,OBC,Hyderabad,79,Present,3,05-01-2026
40699,Kiran_40699,OBC,Chennai,79,Present,2,11-01-2026
40700,Rahul_40700,General,Bangalore,78,Present,1,11-02-2026
40701,Harsh_40701,General,Hyderabad,62,Present,3,05-01-2026
40702,Priya_40702,EWS,Lucknow,67,Present,3,13-01-2026
40703,Ritu_40703,OBC,Hyderabad,49,Present,3,15-01-2026
40704,Rahul_40704,SC,Lucknow,0,Absent,3,08-02-2026
40705,Anita_40705,OBC,Jaipur,0,Absent,3,19-02-2026
40706,Kunal_40706,OBC,Kolkata,76,Present,3,05-01-2026
40707,Deepak_40707,OBC,Jaipur,72,Present,1,06-01-2026
40708,Anjali_40708,SC,Hyderabad,0,Absent,1,07-02-2026
40709,Simran_40709,General,Mumbai,0,Absent,3,12-02-2026
40710,Neha_40710,General,Bhopal,0,Absent,3,04-01-2026
40711,Sahil_40711,OBC,Pune,38,Present,3,17-02-2026
40712,Divya_40712,SC,Kolkata,0,Absent,2,26-02-2026
40713,Kiran_40713,OBC,Bhopal,48,Present,3,18-02-2026
40714,Rakesh_40714,OBC,Hyderabad,0,Absent,3,07-01-2026
40715,Isha_40715,EWS,Pune,58,Present,1,08-01-2026
40716,Suresh_40716,General,Bhopal,0,Absent,3,08-01-2026
40717,Harsh_40717,OBC,Pune,65,Present,2,02-02-2026
40718,Isha_40718,OBC,Jaipur,0,Absent,2,10-01-2026
40719,Anita_40719,EWS,Bangalore,67,Present,1,07-02-2026
40720,Simran_40720,OBC,Chennai,0,Absent,1,19-02-2026
40721,Komal_40721,SC,Chennai,81,Present,3,25-02-2026
40722,Sunita_40722,OBC,Mumbai,72,Present,2,13-02-2026
40723,Rakesh_40723,OBC,Pune,56,Present,1,08-01-2026
40724,Pooja_40724,General,Chennai,0,Absent,2,11-01-2026
40725,Pradeep_40725,OBC,Bangalore,50,Present,3,02-02-2026
40726,Priya_40726,OBC,Lucknow,69,Present,2,05-02-2026
40727,Komal_40727,General,Kolkata,80,Present,3,22-01-2026
40728,Manish_40728,SC,Mumbai,0,Absent,3,03-01-2026
40729,Priya_40729,General,Jaipur,75,Present,1,29-01-2026
40730,Nitin_40730,SC,Lucknow,47,Present,1,25-01-2026
40731,Simran_40731,General,Jaipur,0,Absent,2,22-02-2026
40732,Nitin_40732,General,Hyderabad,0,Absent,2,31-01-2026
40733,Sunita_40733,General,Bangalore,82,Present,1,12-02-2026
40734,Isha_40734,SC,Mumbai,0,Absent,1,24-01-2026
40735,Manish_40735,OBC,Mumbai,0,Absent,3,31-01-2026
40736,Pooja_40736,General,Hyderabad,90,Present,3,07-02-2026
40737,Manish_40737,General,Mumbai,69,Present,1,20-01-2026
40738,Rakesh_40738,SC,Delhi,56,Present,1,14-01-2026
40739,Amit_40739,General,Pune,55,Present,1,02-01-2026
40740,Tarun_40740,OBC,Mumbai,0,Absent,1,05-01-2026
40741,Rahul_40741,General,Delhi,0,Absent,3,02-01-2026
40742,Sneha_40742,General,Hyderabad,0,Absent,3,31-01-2026
40743,Rahul_40743,General,Bangalore,0,Absent,3,23-02-2026
40744,Rohit_40744,SC,Hyderabad,70,Present,2,07-01-2026
40745,Rohit_40745,OBC,Delhi,0,Absent,3,01-01-2026
40746,Suresh_40746,OBC,Kolkata,76,Present,1,31-01-2026
40747,Suresh_40747,SC,Bangalore,0,Absent,1,09-01-2026
40748,Ritu_40748,General,Kolkata,0,Absent,3,01-03-2026
40749,Priya_40749,OBC,Bangalore,74,Present,1,19-02-2026
40750,Manish_40750,OBC,Delhi,65,Present,3,08-02-2026
40751,Rohit_40751,EWS,Mumbai,59,Present,1,26-02-2026
40752,Rohit_40752,General,Jaipur,69,Present,1,28-01-2026
40753,Neha_40753,General,Delhi,0,Absent,2,24-01-2026
40754,Priya_40754,General,Bangalore,0,Absent,3,18-02-2026
40755,Kavita_40755,General,Kolkata,0,Absent,3,01-03-2026
40756,Pradeep_40756,General,Jaipur,56,Present,1,16-02-2026
40757,Neha_40757,General,Pune,75,Present,1,17-02-2026
40758,Rohit_40758,General,Bangalore,0,Absent,3,24-01-2026
40759,Rahul_40759,General,Delhi,70,Present,1,22-02-2026
40760,Isha_40760,General,Mumbai,0,Absent,3,05-02-2026
40761,Arjun_40761,General,Mumbai,63,Present,2,23-02-2026
40762,Manish_40762,SC,Pune,64,Present,3,20-01-2026
40763,Nitin_40763,OBC,Jaipur,0,Absent,3,27-01-2026
40764,Rakesh_40764,OBC,Delhi,0,Absent,3,20-01-2026
40765,Pradeep_40765,General,Jaipur,0,Absent,3,21-02-2026
40766,Rohit_40766,General,Mumbai,55,Present,1,13-02-2026
40767,Ritu_40767,General,Kolkata,75,Present,2,01-02-2026
40768,Sunita_40768,SC,Bhopal,0,Absent,3,20-02-2026
40769,Anita_40769,General,Lucknow,88,Present,2,21-02-2026
40770,Sneha_40770,SC,Chennai,65,Present,1,25-02-2026
40771,Kavita_40771,SC,Bhopal,0,Absent,2,02-02-2026
40772,Kavita_40772,OBC,Hyderabad,0,Absent,2,19-01-2026
40773,Meera_40773,General,Kolkata,0,Absent,2,23-02-2026
40774,Vikas_40774,OBC,Kolkata,0,Absent,1,09-01-2026
40775,Rakesh_40775,OBC,Pune,0,Absent,1,25-02-2026
40776,Anita_40776,General,Kolkata,82,Present,3,24-02-2026
40777,Nitin_40777,SC,Pune,0,Absent,1,08-02-2026
40778,Vikas_40778,General,Delhi,0,Absent,3,09-02-2026
40779,Rohit_40779,General,Chennai,76,Present,2,27-01-2026
40780,Anjali_40780,General,Lucknow,91,Present,1,28-02-2026
40781,Harsh_40781,OBC,Bangalore,0,Absent,3,24-02-2026
40782,Komal_40782,SC,Jaipur,54,Present,1,24-02-2026
40783,Sunita_40783,OBC,Delhi,56,Present,2,02-02-2026
40784,Anita_40784,General,Bangalore,87,Present,1,11-01-2026
40785,Divya_40785,SC,Lucknow,50,Present,2,25-02-2026
40786,Isha_40786,EWS,Kolkata,57,Present,1,27-02-2026
40787,Arjun_40787,EWS,Mumbai,76,Present,1,10-01-2026
40788,Anjali_40788,OBC,Mumbai,0,Absent,2,03-02-2026
40788,Anjali_40788,OBC,Mumbai,0,Absent,2,03-02-2026
40789,Arjun_40789,General,Bhopal,61,Present,2,24-02-2026
40790,Komal_40790,General,Kolkata,0,Absent,3,02-02-2026
40791,Neha_40791,OBC,Bhopal,76,Present,2,01-03-2026
40792,Arjun_40792,OBC,Bangalore,82,Present,2,20-02-2026
40793,Pooja_40793,OBC,Jaipur,0,Absent,1,13-01-2026
40794,Harsh_40794,SC,Bhopal,0,Absent,1,01-02-2026
40795,Divya_40795,General,Kolkata,0,Absent,2,19-02-2026
40796,Rahul_40796,General,Mumbai,0,Absent,3,07-02-2026
40797,Vikas_40797,OBC,Chennai,75,Present,2,30-01-2026
40798,Komal_40798,SC,Mumbai,75,Present,1,14-02-2026
40799,Sneha_40799,General,Mumbai,0,Absent,2,04-02-2026
40800,Amit_40800,OBC,Kolkata,0,Absent,3,26-02-2026
40801,Pradeep_40801,General,Bangalore,65,Present,1,31-01-2026
40802,Vikas_40802,General,Kolkata,84,Present,3,24-02-2026
40803,Isha_40803,General,Delhi,37,Present,3,12-01-2026
40804,Rakesh_40804,General,Jaipur,0,Absent,1,18-01-2026
40805,Pradeep_40805,SC,Delhi,0,Absent,3,29-01-2026
40806,Rakesh_40806,General,Pune,0,Absent,1,09-01-2026
40807,Sunita_40807,OBC,Pune,37,Present,3,08-01-2026
40808,Isha_40808,SC,Hyderabad,84,Present,2,01-02-2026
40809,Komal_40809,OBC,Delhi,67,Present,1,24-02-2026
40810,Meera_40810,OBC,Bhopal,0,Absent,1,26-02-2026
40811,Sahil_40811,OBC,Pune,72,Present,2,11-01-2026
40812,Meera_40812,OBC,Delhi,0,Absent,3,19-01-2026
40813,Kavita_40813,OBC,Bangalore,0,Absent,1,18-02-2026
40814,Sunita_40814,SC,Kolkata,86,Present,1,12-02-2026
40815,Vikas_40815,OBC,Kolkata,0,Absent,3,16-02-2026
40816,Deepak_40816,SC,Kolkata,0,Absent,3,23-02-2026
40817,Rakesh_40817,General,Kolkata,79,Present,3,23-01-2026
40818,Pooja_40818,General,Pune,0,Absent,2,12-02-2026
40819,Sunita_40819,General,Bangalore,0,Absent,2,26-01-2026
40820,Neha_40820,General,Chennai,0,Absent,2,13-02-2026
40821,Rahul_40821,General,Bangalore,77,Present,1,08-02-2026
40822,Anjali_40822,SC,Kolkata,0,Absent,2,10-02-2026
40823,Manish_40823,General,Bhopal,0,Absent,3,11-02-2026
40824,Nitin_40824,General,Pune,0,Absent,1,23-01-2026
40825,Pooja_40825,General,Delhi,76,Present,2,30-01-2026
40825,Pooja_40825,General,Delhi,58,Present,2,30-01-2026
40826,Tarun_40826,SC,Jaipur,82,Present,1,14-02-2026
40826,Tarun_40826,SC,Jaipur,41,Present,1,14-02-2026
40827,Isha_40827,SC,Delhi,59,Present,3,01-03-2026
40828,Anjali_40828,EWS,Hyderabad,0,Absent,3,15-02-2026
40829,Komal_40829,General,Chennai,77,Present,1,13-02-2026
40830,Neha_40830,General,Pune,0,Absent,2,27-02-2026
40831,Pooja_40831,OBC,Hyderabad,66,Present,1,14-01-2026
40832,Sneha_40832,OBC,Lucknow,77,Present,1,19-02-2026
40833,Isha_40833,General,Delhi,0,Absent,1,18-01-2026
40834,Priya_40834,General,Kolkata,70,Present,3,12-02-2026
40835,Meera_40835,General,Jaipur,0,Absent,1,14-02-2026
40836,Divya_40836,General,Jaipur,56,Present,2,28-01-2026
40837,Kunal_40837,OBC,Bangalore,64,Present,3,09-02-2026
40838,Priya_40838,General,Pune,0,Absent,3,02-03-2026
40839,Rohit_40839,EWS,Pune,68,Present,2,12-02-2026
40840,Divya_40840,General,Kolkata,69,Present,3,18-02-2026
40841,Amit_40841,OBC,Hyderabad,0,Absent,2,01-01-2026
40842,Sunita_40842,General,Kolkata,0,Absent,2,27-02-2026
40843,Pradeep_40843,General,Lucknow,61,Present,3,21-01-2026
40844,Pooja_40844,General,Jaipur,0,Absent,2,14-01-2026
40845,Kavita_40845,SC,Kolkata,0,Absent,1,07-02-2026
40846,Meera_40846,OBC,Hyderabad,83,Present,1,15-02-2026
40847,Sunita_40847,General,Bangalore,0,Absent,1,09-02-2026
40848,Kiran_40848,OBC,Delhi,41,Present,3,28-01-2026
40849,Rakesh_40849,SC,Chennai,0,Absent,1,09-01-2026
40850,Rahul_40850,General,Bhopal,76,Present,2,08-02-2026
40851,Anita_40851,General,Bangalore,83,Present,2,28-02-2026
40852,Deepak_40852,SC,Kolkata,77,Present,1,17-02-2026
40853,Harsh_40853,OBC,Hyderabad,0,Absent,1,06-01-2026
40854,Priya_40854,OBC,Lucknow,85,Present,2,20-01-2026
40855,Suresh_40855,General,Bhopal,0,Absent,1,17-01-2026
40856,Rahul_40856,SC,Hyderabad,56,Present,1,13-01-2026
40857,Suresh_40857,SC,Lucknow,0,Absent,1,01-01-2026
40858,Simran_40858,OBC,Bangalore,75,Present,3,07-02-2026
40859,Isha_40859,General,Bhopal,0,Absent,1,21-02-2026
40860,Simran_40860,SC,Mumbai,57,Present,2,08-02-2026
40861,Suresh_40861,OBC,Bhopal,81,Present,2,01-02-2026
40862,Pooja_40862,SC,Pune,66,Present,2,06-02-2026
40863,Kavita_40863,EWS,Bangalore,0,Absent,3,08-01-2026
40864,Rahul_40864,General,Lucknow,67,Present,2,10-02-2026
40865,Amit_40865,EWS,Hyderabad,79,Present,1,18-01-2026
40866,Rohit_40866,EWS,Mumbai,0,Absent,2,10-02-2026
40867,Kiran_40867,General,Chennai,69,Present,1,05-02-2026
40868,Rahul_40868,SC,Delhi,0,Absent,2,11-01-2026
40869,Komal_40869,SC,Delhi,0,Absent,1,15-02-2026
40870,Rahul_40870,General,Jaipur,91,Present,1,26-01-2026
40871,Anjali_40871,General,Pune,80,Present,3,05-02-2026
40872,Nitin_40872,General,Jaipur,81,Present,1,25-02-2026
40873,Rohit_40873,OBC,Jaipur,61,Present,2,13-01-2026
40874,Rahul_40874,SC,Kolkata,75,Present,3,16-01-2026
40875,Rohit_40875,OBC,Lucknow,0,Absent,2,05-02-2026
40876,Anjali_40876,OBC,Lucknow,74,Present,2,13-02-2026
40877,Kavita_40877,OBC,Bhopal,72,Present,1,12-01-2026
40878,Anjali_40878,General,Pune,0,Absent,3,26-02-2026
40879,Divya_40879,General,Chennai,63,Present,3,01-02-2026
40880,Manish_40880,OBC,Bangalore,55,Present,3,27-01-2026
40881,Vikas_40881,OBC,Bangalore,0,Absent,2,13-02-2026
40882,Vikas_40882,OBC,Kolkata,0,Absent,1,14-02-2026
40883,Sunita_40883,OBC,Jaipur,85,Present,1,23-02-2026
40884,Sahil_40884,General,Mumbai,0,Absent,2,08-01-2026
40885,Anita_40885,OBC,Bhopal,46,Present,1,01-03-2026
40886,Deepak_40886,OBC,Jaipur,0,Absent,3,13-02-2026
40887,Neha_40887,OBC,Mumbai,0,Absent,2,15-01-2026
40888,Sahil_40888,OBC,Pune,0,Absent,2,22-02-2026
40889,Deepak_40889,SC,Delhi,0,Absent,3,28-01-2026
40890,Isha_40890,OBC,Bhopal,0,Absent,1,02-01-2026
40891,Simran_40891,OBC,Bangalore,0,Absent,1,28-02-2026
40892,Harsh_40892,EWS,Jaipur,77,Present,2,11-02-2026
40893,Isha_40893,General,Chennai,74,Present,3,21-02-2026
40894,Tarun_40894,General,Chennai,64,Present,3,21-02-2026
40895,Anjali_40895,SC,Jaipur,0,Absent,3,21-01-2026
40896,Suresh_40896,EWS,Jaipur,82,Present,1,25-02-2026
40897,Sneha_40897,SC,Jaipur,74,Present,1,12-02-2026
40898,Kavita_40898,General,Hyderabad,0,Absent,3,08-02-2026
40899,Ritu_40899,General,Chennai,0,Absent,3,17-01-2026
40900,Arjun_40900,OBC,Delhi,0,Absent,3,25-01-2026
40901,Deepak_40901,General,Bhopal,82,Present,2,05-02-2026
40902,Arjun_40902,OBC,Bangalore,0,Absent,3,19-02-2026
40903,Pooja_40903,SC,Bangalore,79,Present,3,14-02-2026
40904,Amit_40904,General,Mumbai,80,Present,1,11-02-2026
40905,Anjali_40905,OBC,Chennai,0,Absent,2,08-01-2026
40906,Meera_40906,OBC,Lucknow,0,Absent,1,01-01-2026
40907,Deepak_40907,EWS,Lucknow,0,Absent,1,06-02-2026
40908,Pooja_40908,General,Kolkata,0,Absent,2,09-02-2026
40909,Isha_40909,SC,Hyderabad,78,Present,3,16-01-2026
40910,Kavita_40910,General,Bhopal,69,Present,3,20-02-2026
40911,Neha_40911,General,Mumbai,81,Present,2,01-03-2026
40912,Pooja_40912,General,Delhi,74,Present,2,28-02-2026
40913,Rohit_40913,General,Mumbai,55,Present,2,22-02-2026
40914,Kavita_40914,General,Mumbai,77,Present,1,21-02-2026
40915,Harsh_40915,General,Bhopal,0,Absent,2,08-01-2026
40916,Ritu_40916,General,Delhi,0,Absent,3,28-02-2026
40917,Pooja_40917,General,Bhopal,73,Present,1,23-02-2026
40918,Amit_40918,SC,Mumbai,0,Absent,3,12-02-2026
40919,Rakesh_40919,General,Hyderabad,0,Absent,2,15-02-2026
40920,Neha_40920,OBC,Pune,0,Absent,2,16-01-2026
40921,Vikas_40921,General,Bangalore,84,Present,3,06-01-2026
40922,Rohit_40922,General,Bangalore,87,Present,1,18-01-2026
40923,Kavita_40923,General,Mumbai,0,Absent,3,23-01-2026
40924,Rahul_40924,General,Lucknow,78,Present,3,04-02-2026
40925,Priya_40925,General,Delhi,77,Present,3,14-02-2026
40926,Komal_40926,OBC,Lucknow,0,Absent,2,19-02-2026
40927,Kiran_40927,SC,Bangalore,76,Present,2,24-02-2026
40928,Kavita_40928,General,Bangalore,53,Present,1,08-02-2026
40929,Nitin_40929,General,Kolkata,0,Absent,3,22-01-2026
40930,Komal_40930,OBC,Hyderabad,43,Present,2,26-01-2026
40931,Manish_40931,OBC,Delhi,0,Absent,1,26-02-2026
40932,Isha_40932,OBC,Kolkata,0,Absent,1,17-02-2026
40933,Pooja_40933,SC,Delhi,0,Absent,3,16-02-2026
40934,Tarun_40934,EWS,Kolkata,0,Absent,1,01-03-2026
40935,Divya_40935,General,Delhi,0,Absent,1,02-02-2026
40936,Priya_40936,EWS,Lucknow,0,Absent,2,26-02-2026
40937,Rohit_40937,OBC,Delhi,84,Present,3,01-02-2026
40938,Suresh_40938,General,Pune,57,Present,2,25-01-2026
40939,Komal_40939,General,Chennai,0,Absent,3,10-02-2026
40940,Rahul_40940,General,Hyderabad,0,Absent,3,07-01-2026
40941,Kavita_40941,OBC,Pune,70,Present,2,16-01-2026
40942,Kiran_40942,OBC,Bangalore,72,Present,3,16-01-2026
40943,Rohit_40943,General,Lucknow,0,Absent,1,06-02-2026
40944,Anita_40944,General,Pune,0,Absent,1,05-02-2026
40945,Anjali_40945,OBC,Hyderabad,57,Present,1,12-01-2026
40946,Ritu_40946,General,Lucknow,72,Present,2,05-02-2026
40947,Pooja_40947,OBC,Bangalore,89,Present,3,22-01-2026
40948,Isha_40948,OBC,Chennai,0,Absent,1,18-02-2026
40949,Simran_40949,General,Mumbai,69,Present,1,04-01-2026
40950,Tarun_40950,General,Bangalore,0,Absent,2,05-01-2026
40951,Rahul_40951,OBC,Mumbai,0,Absent,2,02-02-2026
40952,Sneha_40952,SC,Pune,81,Present,1,05-02-2026
40953,Priya_40953,OBC,Bhopal,60,Present,2,23-02-2026
40954,Amit_40954,OBC,Jaipur,0,Absent,1,22-02-2026
40955,Kiran_40955,OBC,Chennai,88,Present,2,21-01-2026
40956,Amit_40956,EWS,Delhi,79,Present,1,03-02-2026
40957,Divya_40957,OBC,Hyderabad,0,Absent,2,18-02-2026
40958,Komal_40958,General,Chennai,82,Present,2,20-01-2026
40959,Nitin_40959,OBC,Kolkata,60,Present,2,24-01-2026
40960,Pradeep_40960,General,Bangalore,59,Present,3,11-01-2026
40961,Rohit_40961,General,Lucknow,75,Present,3,02-03-2026
40962,Anjali_40962,General,Delhi,0,Absent,2,02-01-2026
40963,Sunita_40963,General,Bangalore,82,Present,3,10-02-2026
40964,Simran_40964,General,Mumbai,0,Absent,1,01-03-2026
40965,Nitin_40965,General,Bhopal,0,Absent,2,13-01-2026
40966,Harsh_40966,OBC,Jaipur,0,Absent,1,03-01-2026
40967,Rahul_40967,SC,Bangalore,75,Present,3,07-02-2026
40968,Arjun_40968,General,Delhi,78,Present,1,28-02-2026
40969,Nitin_40969,General,Chennai,0,Absent,1,16-01-2026
40970,Rohit_40970,OBC,Kolkata,0,Absent,2,02-03-2026
40971,Kavita_40971,General,Bangalore,58,Present,1,28-01-2026
40972,Simran_40972,General,Lucknow,69,Present,2,24-01-2026
40973,Priya_40973,OBC,Jaipur,46,Present,2,05-02-2026
40974,Deepak_40974,SC,Delhi,0,Absent,1,26-02-2026
40975,Rakesh_40975,OBC,Kolkata,78,Present,2,08-01-2026
40976,Amit_40976,OBC,Delhi,0,Absent,3,14-02-2026
40977,Priya_40977,General,Lucknow,0,Absent,2,19-01-2026
40978,Simran_40978,General,Kolkata,45,Present,2,03-02-2026
40979,Rahul_40979,SC,Mumbai,0,Absent,3,12-02-2026
40980,Sneha_40980,SC,Mumbai,55,Present,2,14-02-2026
40981,Kavita_40981,OBC,Chennai,73,Present,1,22-01-2026
40982,Tarun_40982,EWS,Bhopal,0,Absent,2,14-01-2026
40983,Kunal_40983,General,Chennai,0,Absent,2,22-02-2026
40984,Kunal_40984,General,Delhi,75,Present,1,17-02-2026
40985,Kiran_40985,OBC,Delhi,0,Absent,1,28-02-2026
40986,Amit_40986,General,Mumbai,68,Present,3,01-02-2026
40987,Kunal_40987,General,Chennai,70,Present,1,15-02-2026
40988,Meera_40988,General,Pune,0,Absent,3,25-01-2026
40989,Sneha_40989,General,Mumbai,0,Absent,3,19-01-2026
40990,Anita_40990,General,Lucknow,79,Present,3,04-02-2026
40991,Ritu_40991,General,Jaipur,0,Absent,1,09-01-2026
40992,Pradeep_40992,OBC,Bhopal,81,Present,3,17-01-2026
40993,Kunal_40993,General,Delhi,0,Absent,1,15-01-2026
40994,Manish_40994,SC,Mumbai,41,Present,1,14-01-2026
40995,Tarun_40995,General,Jaipur,0,Absent,2,19-01-2026
40996,Neha_40996,General,Chennai,62,Present,3,17-01-2026
40997,Kunal_40997,General,Kolkata,79,Present,3,12-01-2026
40998,Arjun_40998,EWS,Mumbai,0,Absent,3,11-01-2026
40999,Rakesh_40999,OBC,Mumbai,0,Absent,2,25-02-2026
41000,Kavita_41000,SC,Mumbai,46,Present,2,17-01-2026
41001,Komal_41001,General,Jaipur,80,Present,2,05-02-2026
41002,Vikas_41002,General,Delhi,0,Absent,1,01-03-2026
41003,Sneha_41003,SC,Lucknow,87,Present,3,12-02-2026
41004,Rakesh_41004,General,Hyderabad,0,Absent,1,17-01-2026
41005,Manish_41005,OBC,Bangalore,0,Absent,2,01-01-2026
41006,Amit_41006,OBC,Kolkata,0,Absent,1,17-01-2026
41007,Rahul_41007,SC,Lucknow,71,Present,2,18-02-2026
41007,Rahul_41007,SC,Lucknow,42,Present,2,18-02-2026
41008,Ritu_41008,SC,Pune,0,Absent,1,06-01-2026
41009,Neha_41009,General,Lucknow,74,Present,2,15-02-2026
41010,Rohit_41010,EWS,Pune,63,Present,2,18-01-2026
41011,Neha_41011,OBC,Delhi,84,Present,1,28-01-2026
41012,Neha_41012,OBC,Jaipur,0,Absent,2,02-01-2026
41013,Anjali_41013,General,Lucknow,75,Present,1,29-01-2026
41014,Neha_41014,EWS,Jaipur,0,Absent,2,29-01-2026
41015,Neha_41015,General,Jaipur,64,Present,2,06-01-2026
41016,Anita_41016,SC,Pune,68,Present,3,01-03-2026
41017,Amit_41017,SC,Lucknow,0,Absent,1,01-03-2026
41018,Manish_41018,General,Hyderabad,0,Absent,1,15-02-2026
41019,Suresh_41019,General,Delhi,0,Absent,1,10-02-2026
41020,Rakesh_41020,OBC,Lucknow,0,Absent,3,01-01-2026
41021,Kiran_41021,General,Hyderabad,0,Absent,2,05-01-2026
41022,Meera_41022,EWS,Kolkata,80,Present,2,04-01-2026
41023,Meera_41023,General,Pune,68,Present,3,05-01-2026
41024,Pooja_41024,General,Chennai,70,Present,1,10-01-2026
41025,Neha_41025,OBC,Hyderabad,0,Absent,2,28-01-2026
41026,Sahil_41026,OBC,Bhopal,0,Absent,2,18-01-2026
41027,Harsh_41027,OBC,Chennai,82,Present,1,12-01-2026
41028,Amit_41028,General,Pune,75,Present,3,16-01-2026
41029,Divya_41029,OBC,Hyderabad,83,Present,1,11-01-2026
41030,Arjun_41030,OBC,Pune,61,Present,2,07-02-2026
41031,Harsh_41031,General,Bangalore,0,Absent,2,23-02-2026
41032,Kavita_41032,OBC,Delhi,0,Absent,2,21-02-2026
41032,Kavita_41032,OBC,Delhi,0,Absent,2,21-02-2026
41033,Tarun_41033,General,Mumbai,73,Present,3,21-02-2026
41034,Harsh_41034,OBC,Kolkata,0,Absent,1,04-02-2026
41035,Rahul_41035,OBC,Bhopal,0,Absent,3,18-01-2026
41036,Simran_41036,SC,Bangalore,0,Absent,1,30-01-2026
41037,Amit_41037,General,Delhi,64,Present,1,01-01-2026
41038,Sahil_41038,OBC,Pune,80,Present,3,24-01-2026
41039,Simran_41039,SC,Kolkata,79,Present,2,20-01-2026
41040,Meera_41040,General,Bhopal,0,Absent,2,19-02-2026
41041,Kiran_41041,General,Kolkata,0,Absent,1,19-01-2026
41042,Rakesh_41042,General,Pune,0,Absent,3,31-01-2026
41043,Divya_41043,OBC,Bhopal,0,Absent,2,20-02-2026
41044,Ritu_41044,SC,Hyderabad,80,Present,1,31-01-2026
41045,Arjun_41045,General,Chennai,0,Absent,2,15-01-2026
41046,Rahul_41046,General,Lucknow,70,Present,1,08-02-2026
41047,Anjali_41047,SC,Jaipur,0,Absent,3,30-01-2026
41048,Amit_41048,EWS,Mumbai,0,Absent,2,15-02-2026
41049,Deepak_41049,SC,Kolkata,0,Absent,3,09-01-2026
41050,Ritu_41050,General,Lucknow,0,Absent,3,01-03-2026
41051,Divya_41051,General,Bangalore,0,Absent,2,06-02-2026
41052,Sunita_41052,General,Bangalore,75,Present,3,29-01-2026
41053,Rohit_41053,OBC,Jaipur,61,Present,1,13-02-2026
41054,Ritu_41054,General,Bangalore,0,Absent,2,02-01-2026
41055,Suresh_41055,General,Mumbai,85,Present,1,20-01-2026
41056,Divya_41056,EWS,Pune,69,Present,2,04-02-2026
41057,Harsh_41057,General,Chennai,0,Absent,1,28-02-2026
41058,Kunal_41058,General,Jaipur,62,Present,1,20-02-2026
41059,Rahul_41059,General,Bhopal,73,Present,2,09-02-2026
41060,Anjali_41060,OBC,Chennai,88,Present,2,23-01-2026
41061,Isha_41061,General,Jaipur,0,Absent,2,03-02-2026
41062,Simran_41062,OBC,Hyderabad,0,Absent,3,11-01-2026
41063,Arjun_41063,General,Pune,75,Present,1,14-02-2026
41064,Harsh_41064,General,Hyderabad,58,Present,2,17-02-2026
41065,Rohit_41065,General,Jaipur,0,Absent,3,25-02-2026
41066,Pooja_41066,General,Bhopal,54,Present,3,02-03-2026
41067,Pradeep_41067,General,Chennai,0,Absent,1,19-02-2026
41068,Komal_41068,SC,Mumbai,68,Present,1,28-01-2026
41069,Kavita_41069,OBC,Lucknow,65,Present,3,16-01-2026
41070,Isha_41070,OBC,Lucknow,77,Present,1,10-02-2026
41071,Priya_41071,General,Jaipur,0,Absent,1,30-01-2026
41072,Manish_41072,EWS,Delhi,69,Present,3,28-01-2026
41073,Nitin_41073,EWS,Jaipur,86,Present,3,30-01-2026
41074,Anjali_41074,General,Bangalore,68,Present,2,13-02-2026
41075,Pradeep_41075,OBC,Kolkata,74,Present,3,15-02-2026
41076,Amit_41076,General,Hyderabad,82,Present,1,19-01-2026
41077,Rohit_41077,General,Lucknow,81,Present,3,09-01-2026
41078,Sneha_41078,General,Pune,0,Absent,1,02-02-2026
41079,Simran_41079,OBC,Pune,63,Present,3,01-03-2026
41080,Isha_41080,General,Lucknow,61,Present,2,10-01-2026
41081,Ritu_41081,General,Jaipur,0,Absent,2,12-02-2026
41082,Anjali_41082,OBC,Hyderabad,0,Absent,1,01-03-2026
41083,Pooja_41083,OBC,Lucknow,61,Present,2,02-01-2026
41084,Priya_41084,General,Hyderabad,63,Present,3,25-02-2026
41085,Kavita_41085,OBC,Jaipur,56,Present,2,01-02-2026
41086,Tarun_41086,OBC,Bhopal,0,Absent,2,24-01-2026
41087,Divya_41087,EWS,Kolkata,67,Present,1,08-01-2026
41088,Arjun_41088,General,Pune,0,Absent,1,12-02-2026
41089,Nitin_41089,General,Delhi,0,Absent,1,08-01-2026
41090,Rakesh_41090,OBC,Bangalore,0,Absent,3,04-01-2026
41091,Manish_41091,General,Bhopal,0,Absent,3,24-02-2026
41092,Isha_41092,EWS,Kolkata,0,Absent,2,12-01-2026
41093,Rakesh_41093,General,Kolkata,85,Present,3,19-02-2026
41094,Suresh_41094,SC,Kolkata,59,Present,2,07-02-2026
41095,Pradeep_41095,EWS,Jaipur,0,Absent,2,08-02-2026
